Scryfall ID,mana_cost,cmc,type_line,oracle_text,power,toughness,colors,keywords,legalities,games,reserved,uri,is_permanent,is_dual_face,is_historic,is_legendary,is_creature,front_types,front_subtypes,back_types,back_subtypes,produced_mana,edhrec_rank,penny_rank,back_oracle_text,back_mana_cost,back_colors,back_power,back_toughness
902a969e-9f22-4e92-93eb-9d4536ca82e5,{X}{G},1.0,Enchantment Creature — Hydra,"Bestow {X}{G}{G} (If you cast this card for its bestow cost, it's an Aura spell with enchant creature. It becomes a creature again if it's not attached.)
Reach, trample
Nyxborn Hydra enters with X +1/+1 counters on it.
Enchanted creature gets +1/+1 for each +1/+1 counter on Nyxborn Hydra and has reach and trample.",0,1,['G'],"['Reach', 'Trample', 'Bestow']","{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,https://cards.scryfall.io/border_crop/front/9/0/902a969e-9f22-4e92-93eb-9d4536ca82e5.jpg?1717012540,False,False,False,False,True,"['Enchantment', 'Creature']",['Hydra'],[],[],,7194.0,,,,,,
5feba5d6-99a6-4e9b-8a7d-90d955868fc3,{1}{G},2.0,Creature — Eldrazi Lizard,"Devoid (This card has no color.)
{1}{G}: Adapt 1. (If this creature has no +1/+1 counters on it, put a +1/+1 counter on it.)
Whenever one or more +1/+1 counters are put on Basking Broodscale, you may create a 0/1 colorless Eldrazi Spawn creature token with ""Sacrifice this creature: Add {C}.""",2,2,[],"['Devoid', 'Adapt']","{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,https://cards.scryfall.io/border_crop/front/5/f/5feba5d6-99a6-4e9b-8a7d-90d955868fc3.jpg?1717012392,False,False,False,False,True,['Creature'],"['Eldrazi', 'Lizard']",[],[],['C'],5648.0,,,,,,
4a82b032-b1ba-456c-abab-c0f7430b0587,{1}{G},2.0,Creature — Plant Dog,"As an additional cost to cast this spell, sacrifice a creature or pay {3}.",5,4,['G'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['arena', 'paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/4/a/4a82b032-b1ba-456c-abab-c0f7430b0587.jpg?1624592412,False,False,False,False,True,['Creature'],"['Plant', 'Dog']",[],[],,15273.0,5113.0,,,,,
7327289d-eed8-44b1-8495-7172e2b49d5f,{1}{G},2.0,Creature — Beast,"Kicker {2}{G} (You may pay an additional {2}{G} as you cast this spell.)
If Gnarlid Colony was kicked, it enters with two +1/+1 counters on it.
Each creature you control with a +1/+1 counter on it has trample.",2,2,['G'],['Kicker'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['arena', 'paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/7/3/7327289d-eed8-44b1-8495-7172e2b49d5f.jpg?1604198764,False,False,False,False,True,['Creature'],['Beast'],[],[],,9243.0,12016.0,,,,,
f81500be-c959-4f38-bcf2-d63519168f67,{1}{G},2.0,Creature — Frog Samurai,"Bushido 2 (Whenever this creature blocks or becomes blocked, it gets +2/+2 until end of turn.)",2,2,['G'],['Bushido'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/f/8/f81500be-c959-4f38-bcf2-d63519168f67.jpg?1626097626,False,False,False,False,True,['Creature'],"['Frog', 'Samurai']",[],[],,9884.0,11628.0,,,,,
efae4d84-8134-461a-a352-a5bdff7259a7,{1}{G},2.0,Creature — Bear,"{3}{G}{G}, Exile Mother Bear from your graveyard: Create two 2/2 green Bear creature tokens. Activate only as a sorcery.",2,2,['G'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/e/f/efae4d84-8134-461a-a352-a5bdff7259a7.jpg?1562202126,False,False,False,False,True,['Creature'],['Bear'],[],[],,7262.0,6585.0,,,,,
3085f5b1-d2e3-4dd4-8263-024b2b5da4b4,{1}{G},2.0,Creature — Eldrazi Drone,"When Nest Invader enters, create a 0/1 colorless Eldrazi Spawn creature token. It has ""Sacrifice this creature: Add {C}.""",2,2,['G'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'legal'}",['paper'],False,https://cards.scryfall.io/border_crop/front/3/0/3085f5b1-d2e3-4dd4-8263-024b2b5da4b4.jpg?1562903981,False,False,False,False,True,['Creature'],"['Eldrazi', 'Drone']",[],[],['C'],9850.0,3649.0,,,,,
7a0dd468-9317-42bd-946d-ef96805fc6a4,{1}{G},2.0,Creature — Snake Shaman,"Sacrifice Sakura-Tribe Elder: Search your library for a basic land card, put that card onto the battlefield tapped, then shuffle.",1,1,['G'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/7/a/7a0dd468-9317-42bd-946d-ef96805fc6a4.jpg?1726285103,False,False,False,False,True,['Creature'],"['Snake', 'Shaman']",[],[],,84.0,,,,,,
f61b7811-ff6c-4767-921d-e8e88913e820,{1}{G},2.0,Creature — Elf Archer,"Reach, deathtouch",2,1,['G'],"['Reach', 'Deathtouch']","{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/f/6/f61b7811-ff6c-4767-921d-e8e88913e820.jpg?1619403587,False,False,False,False,True,['Creature'],"['Elf', 'Archer']",[],[],,5890.0,9704.0,,,,,
99b74fa3-c1d7-4780-977d-f2d6663a529a,{1}{G},2.0,Creature — Varmint,"Vigilance
{1}, Sacrifice Voracious Varmint: Destroy target artifact or enchantment.",2,2,['G'],['Vigilance'],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,https://cards.scryfall.io/border_crop/front/9/9/99b74fa3-c1d7-4780-977d-f2d6663a529a.jpg?1712356026,False,False,False,False,True,['Creature'],['Varmint'],[],[],,13706.0,5367.0,,,,,
d80940ad-8e36-4226-ad5f-b54487c75c76,{1}{G},2.0,Creature — Plant Wall,"Defender
Put a -0/-1 counter on Wall of Roots: Add {G}. Activate only once each turn.",0,5,['G'],['Defender'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}",['paper'],False,https://cards.scryfall.io/border_crop/front/d/8/d80940ad-8e36-4226-ad5f-b54487c75c76.jpg?1673484868,False,False,False,False,True,['Creature'],"['Plant', 'Wall']",[],[],['G'],3663.0,,,,,,
675b29bf-0b64-410f-9a92-c88e5615c27f,{1}{G},2.0,Creature — Cat Druid,"When Wary Thespian enters or dies, surveil 1. (Look at the top card of your library. You may put that card into your graveyard.)",3,1,['G'],['Surveil'],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'arena', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/6/7/675b29bf-0b64-410f-9a92-c88e5615c27f.jpg?1682205154,False,False,False,False,True,['Creature'],"['Cat', 'Druid']",[],[],,18780.0,16560.0,,,,,
973310bb-ab32-46dc-8f59-8a5d3e1c58cc,{1}{G},2.0,Creature — Human Bear Druid,"{T}: Add {G}.
Threshold — Werebear gets +3/+3 as long as seven or more cards are in your graveyard.",1,1,['G'],['Threshold'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/9/7/973310bb-ab32-46dc-8f59-8a5d3e1c58cc.jpg?1675200590,False,False,False,False,True,['Creature'],"['Human', 'Bear', 'Druid']",[],[],['G'],5919.0,3541.0,,,,,
18af2c85-e58f-4043-99d3-e90121348aca,{2}{G},3.0,Creature — Phyrexian Boar Beast,"When Contagious Vorrac enters, look at the top four cards of your library. You may reveal a land card from among them and put it into your hand. Put the rest on the bottom of your library in a random order. If you didn't put a card into your hand this way, proliferate. (Choose any number of permanents and/or players, then give each another counter of each kind already there.)",3,3,['G'],['Proliferate'],"{'standard': 'legal', 'future': 'legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'arena', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/1/8/18af2c85-e58f-4043-99d3-e90121348aca.jpg?1675957134,False,False,False,False,True,['Creature'],"['Phyrexian', 'Boar', 'Beast']",[],[],,9654.0,11139.0,,,,,
37f79ba7-7b65-4387-b498-f770816ce8dd,{2}{G},3.0,Creature — Eldrazi Drone,"Devoid (This card has no color.)
When you cast this spell and when Eldrazi Repurposer dies, create a 0/1 colorless Eldrazi Spawn creature token with ""Sacrifice this creature: Add {C}.""",3,3,[],['Devoid'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,https://cards.scryfall.io/border_crop/front/3/7/37f79ba7-7b65-4387-b498-f770816ce8dd.jpg?1717012430,False,False,False,False,True,['Creature'],"['Eldrazi', 'Drone']",[],[],['C'],11194.0,,,,,,
4d89283e-9783-4006-9294-4ae0473d2ce6,{2}{G},3.0,Creature — Elf Shaman Mutant,"{1}{G}: Adapt 2. (If this creature has no +1/+1 counters on it, put two +1/+1 counters on it.)
Whenever one or more +1/+1 counters are put on Evolution Witness, return target permanent card from your graveyard to your hand.",2,1,['G'],['Adapt'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,https://cards.scryfall.io/border_crop/front/4/d/4d89283e-9783-4006-9294-4ae0473d2ce6.jpg?1717012437,False,False,False,False,True,['Creature'],"['Elf', 'Shaman', 'Mutant']",[],[],,3331.0,,,,,,
736e498e-1245-40c1-96a4-c9bcfd1cfe1f,{2}{G},3.0,Creature — Cat Rogue,"Vigilance, trample
When Jewel Thief enters, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")",3,3,['G'],"['Vigilance', 'Treasure', 'Trample']","{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo', 'arena']",False,https://cards.scryfall.io/border_crop/front/7/3/736e498e-1245-40c1-96a4-c9bcfd1cfe1f.jpg?1664412359,False,False,False,False,True,['Creature'],"['Cat', 'Rogue']",[],[],"['B', 'G', 'R', 'U', 'W']",8409.0,5650.0,,,,,
d6e23afa-7e08-4049-baf0-d4d0134ba2c8,{2}{G},3.0,Creature — Elf Druid,"When Llanowar Visionary enters, draw a card.
{T}: Add {G}.",2,2,['G'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['arena', 'paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/d/6/d6e23afa-7e08-4049-baf0-d4d0134ba2c8.jpg?1594737093,False,False,False,False,True,['Creature'],"['Elf', 'Druid']",[],[],['G'],2478.0,902.0,,,,,
be1165a2-e697-4ceb-91ba-693a3a006f27,{2}{G},3.0,Creature — Human Warrior,"Outlast {G} ({G}, {T}: Put a +1/+1 counter on this creature. Outlast only as a sorcery.)
Each creature you control with a +1/+1 counter on it has trample.",2,3,['G'],['Outlast'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'legal', 'explorer': 'legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/b/e/be1165a2-e697-4ceb-91ba-693a3a006f27.jpg?1689998932,False,False,False,False,True,['Creature'],"['Human', 'Warrior']",[],[],,3728.0,8191.0,,,,,
27dacbde-a646-418c-b569-4a4f11c9faae,{1}{G}{G},3.0,Creature — Human Druid,"When Yavimaya Elder dies, you may search your library for up to two basic land cards, reveal them, put them into your hand, then shuffle.
{2}, Sacrifice Yavimaya Elder: Draw a card.",2,1,['G'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/2/7/27dacbde-a646-418c-b569-4a4f11c9faae.jpg?1726285165,False,False,False,False,True,['Creature'],"['Human', 'Druid']",[],[],,2129.0,4489.0,,,,,
1271251b-7d79-4cb4-80bb-98574aa63249,{3}{G},4.0,Creature — Beast,"Trample
Reinforce 2—{1}{G} ({1}{G}, Discard this card: Put two +1/+1 counters on target creature.)
Scavenge {5}{G}{G} ({5}{G}{G}, Exile this card from your graveyard: Put a number of +1/+1 counters equal to this card's power on target creature. Scavenge only as a sorcery.)",4,4,['G'],"['Scavenge', 'Trample', 'Reinforce']","{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'not_legal', 'predh': 'not_legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/1/2/1271251b-7d79-4cb4-80bb-98574aa63249.jpg?1626097186,False,False,False,False,True,['Creature'],['Beast'],[],[],,19700.0,,,,,,
